id,latitude,longitude
17688983,40.09789,116.53846
17691854,39.92589,116.37269
17692184,39.92732,116.37174
17692356,39.93114,116.37356
17694485,40.10388,116.40397
17700308,40.06388,116.30671
17701350,39.92287,116.50196
17701523,40.56655,116.22425
17701905,39.92739,116.51766
17702142,39.95,116.31779
17706216,40.10576,116.54475
17706648,39.80131,116.45055
17709191,39.89628,116.41437
17709702,39.91258,116.45536
17709741,39.93817,116.38807
17711084,40.11674,117.1851
17711376,40.0111,116.2853
17711679,39.87535,116.67968
17712937,40.09814,116.54332
17718466,39.89247,116.39939
17721960,40.64757,117.27067
17723422,39.9411,116.43203
17727271,39.83102,116.64678
17727862,39.94061,116.28657
17737705,39.88476,116.3531
17737754,39.87431,116.4545
17739360,39.97223,116.50555
17739427,39.97817,116.33467
17740637,39.95937,116.44286
17741623,39.88395,116.45914
17745072,39.996190000000006,116.46971
17746073,39.99637,116.46757
17750588,39.89535,116.46484
17751662,39.9138,116.48604
17760804,39.89785,116.46817
17760820,39.89725,116.46908
17767327,39.90613,116.57661
17770162,39.98829,116.4706
17772114,40.64444,117.2685
17774736,39.84479,116.38513
17774870,39.95132,116.30126
17778686,39.87313,116.43827
17779160,40.535140000000006,117.12373
17780745,39.90756,116.48983
17781553,39.97526,115.69791
17782862,39.84018,116.40891
17783097,39.93957,116.43138
17786874,40.04176,116.59336
17788448,39.90368,116.40776
17790287,39.89943,116.4802
17794861,40.27044,116.25312
17797770,39.97883,116.31793
17798480,39.90272,116.54228
17798798,39.8711,116.24856
17799420,39.93879,116.42199
17801765,39.9303,116.43053
17802740,40.48287,116.88136000000002
17803655,39.97725,116.30962
17804602,39.8983,116.50481
17805307,39.80238,116.48757
17811805,40.04333,116.40716
17813168,39.98317,116.41277
17813279,39.92463,116.59385
17813280,39.89239,116.5021
17813623,39.92372,116.59292
17813961,39.8641,116.41513
17813968,39.8927,116.50348
17814253,39.89885,116.41904
17814320,39.98539,116.41938
17814484,40.37186,116.85402
17814744,39.89545,116.46537
17815224,39.92103,116.51255
17816941,40.00734,116.36849
17818582,39.85521,116.50576
17821813,40.04128,116.59458
17822343,39.99323,116.47765
17823125,39.93509,116.45113
17839895,39.88904,116.36673
17841688,40.04276,116.58317
17842547,39.89379,116.50368
17847593,39.78085,115.5242
17847895,39.78208,115.52431
17848674,39.78127,115.52639
17849139,39.78116,115.5234
17849290,39.85274,116.16958
17849492,39.78329,115.52393
17850246,39.78227,115.52417
17851270,39.99674,116.42205
17852629,39.9853,116.38684
17852924,39.89495,116.4096
17856198,39.92932,116.31577
17857355,39.89798,116.42237
17857487,39.91103,116.47422
17858073,39.93119,116.43586
17868174,39.92732,116.44757
17868314,40.64889,117.26301
17868791,40.09831,116.36606
17869243,39.79403,116.58218
17869338,40.73262,116.63085
17869724,39.9794,116.33249
17873799,39.94711,116.38981
17881021,39.90527,116.40906
17881413,39.89462,116.2505
17882534,40.11816,116.42433
17883355,39.85264,116.1694
17884554,39.98388,116.49622
17885766,39.89556,116.46569
17887441,39.97431,116.30431000000002
17888698,39.87604,116.45479
17888844,39.89334,116.30319
17889548,39.92137,116.51182
17892542,40.092690000000005,116.5192
17892805,40.08848,116.5187
17892843,40.11361,116.45218
17893848,39.97116,116.34552
17894848,39.91876,116.43955
17895619,39.91458,116.4142
17898612,39.92266,116.55776000000002
17899085,39.946940000000005,116.39646
17899754,39.8467,116.44563
17901409,40.04655,116.35061
17901887,39.894020000000005,116.46622
17901990,39.95818,116.44189
17904319,39.93687,116.45009
17908318,39.94785,116.39618
17908497,39.94715,116.39766000000002
17910658,39.96533,116.44965
17911570,39.89264,116.48955
17914025,39.91847,116.43032
17918585,39.91686,116.29609
17919065,39.96338,116.35271000000002
17921768,39.96583,116.54856
17927543,39.97758,116.33282
17928637,39.94619,116.37467
17928731,40.54286,117.15031
17929069,39.94317,116.36762
17929083,39.94501,116.37229
17932438,39.92015,116.40699
17936119,39.95917,116.45182
17945517,39.85982,116.50273
17945758,39.85874,116.4963
17948959,39.90165,116.43448
17949174,39.92328,116.40735
17953531,39.94658,116.31715
17955558,39.8673,116.3675
17965735,40.64869,117.27062
17966043,40.16412,116.26895
17966415,39.97697,116.49188999999998
17966937,40.64747,117.26902
17968265,39.95644,116.44766
17969192,39.89596,116.3683
17969821,39.87886,116.45477
17971300,39.96265,116.41424
17972232,39.71229,116.01013
17972747,39.89444,116.41403
17983320,40.04263,116.74476
17983462,40.06879,116.34048
17983585,39.86648,116.41838
17984596,39.84677,116.45638
17984630,39.87109,116.56836
17986038,39.87028,116.56583
17986577,40.35785,116.6215
17986717,40.03338,116.48168
17987065,40.11124,116.30996
17987513,39.89912,116.4724
17987522,39.94387,116.71823
17988431,39.98947,116.33697
17989326,40.0747,116.4111
17989429,39.93217,116.51511
17989649,40.64735,117.26873
17994200,39.86538,116.46315
17996036,39.93856,116.41951
17996900,39.94081,116.39388999999998
17998645,39.90163,116.47957
18001205,39.89328,116.60646
18001220,39.89458,116.65106000000002
18001841,39.90568,116.56905
18002288,39.92767,116.51664
18003766,39.75442,116.33103
18004037,39.97347,116.35809
18004604,40.53094,117.11789
18005208,40.65505,117.25054
18005343,40.66096,117.24795
18006621,40.06785,116.31799
18009677,39.81684,116.57446000000002
18009867,39.94746,116.39785
18009959,39.87656,116.35841
18010286,39.94863,116.39764
18011772,39.9901,116.32801
18012827,40.06179,116.34928
18014092,40.11497,116.45352
18016456,39.86366,116.29705
18021570,39.91659,116.46824
18023736,39.80606,116.49209
18024879,39.74246,116.32776
18025257,39.852,116.31768
18026323,39.94699,116.3226
18026624,39.94551,116.32048
18026760,39.9456,116.32123
18027230,39.97007,116.40137
18027636,39.93664,116.40974
18027898,39.93471,116.40243999999998
18029091,39.97037,116.49852
18030700,39.92838,116.43708
18042749,39.908640000000005,116.49069
18042854,40.18542,116.16868999999998
18042914,39.90723,116.49344
18042966,39.90834,116.49376
18043006,39.90911,116.49403
18044592,39.92297,116.40832
18044641,39.92225,116.41592
18049853,39.92462,116.3504
18060341,39.94905,116.39739
18061100,39.80219,116.49458
18062024,39.90351,116.57531000000002
18062562,39.93623,116.43598
18066013,39.84173,116.31753
18067606,39.84337,116.32311
18067609,39.84263,116.31997
18067612,39.84873,116.31717
18068689,40.541920000000005,116.8194
18068917,39.90377,116.40678
18069420,39.859,116.44235
18070468,39.89627,116.47846
18076671,39.92448,116.44873
18078443,40.05146,116.41337
18079626,39.94742,116.39736
18081089,39.93081,116.47082
18083571,39.92392,116.50383
18084195,39.89292,116.46182
18085853,39.90332,116.40646
18086192,39.7922,116.32461
18086228,39.92439,116.42768999999998
18089670,39.97131,116.34145
18095967,39.89939,116.42039
18096008,39.97767,116.43208
18096037,40.01419,116.34573
18096336,39.90039,116.41308
18097546,39.97567,116.33488
18098167,39.96821,116.48325
18099069,39.90847,116.54997
18101230,39.97273,116.343
18104340,40.12404,117.14186
18104921,39.89959,116.34078
18112502,40.03101,116.27768
18113489,39.90347,116.40807
18117043,39.90277,116.64212
18120096,40.10085,116.51491
18121666,39.99134,116.47808
18124324,39.99077,116.52512
18124483,39.96211,116.2955
18125394,39.888740000000006,116.39134
18126036,39.93787,116.44348
18127837,39.86826,116.42134
18129801,40.33723,116.19447
18130036,39.86528,116.4172
18132048,40.21395,116.66522
18132195,39.95711,116.31587
18133706,39.96975,116.3512
18133879,39.87935,116.34495
18134122,39.90462,116.40792
18141562,39.97312,116.31531
18146256,40.05128,116.41479
18146392,40.25772,116.35799
18148523,40.09062,116.3384
18148614,40.25795,116.35844
18148711,40.00898,116.59156000000002
18148964,39.95675,116.42334
18149500,39.88258,116.32946
18151077,39.92973,116.44313
18152427,39.96573,116.49144
18161235,40.08378,116.3545
18161628,39.965340000000005,116.32787
18162823,39.90486,116.34671000000002
18165447,40.0837,116.36153
18169114,40.05265,116.40951
18172281,39.95597,116.31566
18172659,39.89531,116.45381
18182586,40.17111,115.92452
18183194,39.87847,116.67252
18188994,39.88481,116.44883
18198498,39.91672,116.45104
18199463,39.96777,116.45385
18202464,39.89418,116.49849
18202972,39.97145,116.34114
18202988,40.01144,116.59614
18202993,39.97074,116.34089
18203858,39.97403,116.34173
18205021,39.93511,116.43
18212694,40.3859,116.58746
18214135,39.92021,116.47404
18214207,39.89158,116.34678
18215094,39.92702,116.50575
18215994,39.90305,116.49419
18216762,39.93598,116.36715
18217880,39.9377,116.38974
18218984,40.02111,116.28631
18222384,39.85806,116.28748
18223410,39.93258,116.40928
18223460,39.92485,116.51694
18224759,39.86576,116.46335
18227657,40.12914,116.63849
18233475,39.94784,116.37317
18235931,39.89291,116.50507
18236274,39.93412,116.42969
18241816,39.9542,116.41496
18241858,40.07547,116.4117
18245922,39.884640000000005,116.45688
18247782,39.94973,116.34729
18250715,40.00356,116.36364
18255281,39.9846,116.48012
18255689,39.97462,116.33473
18256785,39.96711,116.3013
18256824,39.894,116.46349
18257639,40.00912,116.3661
18258080,39.94716,116.30859
18258151,39.92096,116.43096
18259225,39.96355,116.41707
18260925,40.43161,115.97435
18264403,39.91586,116.47795
18267295,39.91208,116.42791
18268017,39.96016,116.45963
18274883,39.64615,115.63294
18275933,39.85157,116.426
18276318,39.89578,116.46735
18277485,39.8517,116.42408
18278185,39.92991,116.42918
18280125,39.9459,116.4169
18280209,39.85742,116.52301
18281199,40.0021,116.42157
18292490,39.9643,116.42988
18296297,39.79485,116.58169
18296515,39.75312,116.19872
18296942,39.97965,116.3773
18297173,39.971,116.34542
18297443,39.89069,116.47093999999998
18302908,39.8909,116.47105
18305946,39.6843,116.31526
18309042,39.86665,116.46543
18310094,39.97063,116.34542
18313819,39.89118,116.47123
18314062,39.97157,116.28653
18314508,40.10235,116.55004
18314946,39.928740000000005,116.45505
18315263,39.99779,116.46844
18315578,39.99904,116.40295
18316650,39.93727,116.44657
18320591,40.06476,116.36504
18321409,39.76166,116.21301
18322092,39.899640000000005,116.47002
18322464,39.88972,116.48081
18323443,40.07824,116.36805
18332051,39.97367,116.34159
18332132,40.01334,116.34416
18332814,39.97279,116.34193
18333567,39.94123,116.4158
18334212,39.89845,116.47334
18336264,39.875890000000005,116.48855
18338226,39.91543,116.47868
18339699,39.89054,116.40762
18346976,40.07052,116.33219
18347927,40.09874,116.54356
18347945,40.03685,116.51648
18348473,39.858270000000005,116.30329
18348573,39.68387,116.35909
18348841,39.90986,116.34677
18351573,39.94161,116.44426
18351869,39.896370000000005,116.23023
18352086,39.94415,116.44593
18352307,39.93842,116.45222
18352621,39.846140000000005,116.35742
18353036,39.89377,116.46417
18360594,39.93347,116.45482
18360679,39.76323,116.20758
18361309,39.89566,116.40836000000002
18362507,40.01783,116.28524
18362709,39.68307,116.35831
18362888,39.89192,116.47733999999998
18363732,39.70956,116.32872
18365321,39.9232,116.52282
18366014,39.98993,116.46809
18367391,39.9613,116.44716
18367682,39.89113,116.40576
18368748,39.94429,116.41672
18369991,39.92094,116.56709
18375800,40.02041,116.28593
18376067,39.77552,116.33008
18376391,39.95273,116.42802
18378153,39.96942,116.38383
18378307,40.00452,116.46232
18385660,39.89595,116.46578999999998
18385873,39.90088,116.47026
18386831,39.89276,116.46208
18387794,39.888740000000006,116.34036
18396210,39.91125,116.45539
18398366,40.687940000000005,117.14867
18399408,39.93645,116.38849
18401098,39.91817,116.41097
18401642,39.91524,116.41025
18401774,39.91619,116.41286
18401803,39.59874,115.76943
18402988,39.91161,116.41907
18406263,40.03793,116.32254
18407021,39.88982,116.36732
18416109,39.96078,116.4853
18416481,39.95799,116.35057
18417427,40.04472,116.63458
18417724,40.06636,116.31019
18417810,39.95231,116.3119
18417923,39.97195,116.34631
18421087,39.92134,116.5858
18424171,40.5207,115.95051
18431852,39.72232,116.16913999999998
18432588,40.02565,116.29205
18432700,39.93451,116.45757
18434232,40.03446,116.48
18436373,39.91978,116.53312
18437581,39.93948,116.37153
18438306,40.41053,116.3267
18439283,39.90488,116.47514
18439990,39.90546,116.46881
18440195,39.90496,116.46832
18441848,40.02669,116.4284
18442635,40.36805,116.639
18448903,39.94559,116.30313
18449132,39.9709,116.48806
18449415,39.9703,116.48921
18449926,39.97247,116.34661
18449968,39.97334,116.34653
18451161,39.88749,116.52613
18451575,39.94712,116.44725
18451937,39.88686,116.41983
18452204,39.86823,116.45436
18452269,39.68371,116.31705
18452532,40.02722,116.43825
18455388,39.89308,116.32569
18455448,39.86722,116.45574
18456148,39.88927,116.6521
18457076,40.06516,116.33993999999998
18457533,39.87401,116.44164
18463601,39.94722,116.71904
18465707,39.91623,116.41638
18467759,40.43142,116.56322
18477169,39.99596,116.47007
18477247,39.90106,116.48753
18478326,39.94736,116.71333
18479773,40.17082,116.65765
18480163,40.05694,116.40434
18480484,39.90353,116.4069
18481741,39.8758,116.4622
18482480,39.97587,116.49299
18486888,39.98683,116.47904
18493218,39.90535,116.40711
18493231,40.09745,116.36654
18497676,40.69238,117.15914
18498667,40.00189,116.41208
18499046,39.89725,116.38857
18499130,39.89974,116.47113
18500482,39.89335,116.5055
18509504,40.0048,116.46601
18511296,39.93972,116.40082
18511397,39.93777,116.44223
18512528,40.07343,116.35778
18512878,39.9111,116.49413
18514071,39.97243,116.34461
18516323,39.89672,116.46212
18517333,39.97331,116.34326
18517384,39.94317,116.47268
18517536,39.97166,116.34376
18517805,39.97287,116.34302
18517907,39.87123,116.5567
18518065,39.92772,116.59862
18518272,39.95453,116.31627
18518483,39.95195,116.30584
18519170,39.96158,116.44401
18519575,39.89773,116.36335
18525831,39.89699,116.48557
18526803,39.94566,116.66846
18527221,39.97328,116.41912
18527396,40.28113,116.25622
18527751,39.95432,116.31438
18528114,39.95427,116.3141
18528804,39.97213,116.34337
18528855,39.971540000000005,116.34508999999998
18528900,39.97258,116.34527
18529228,39.97174,116.34496
18529362,39.97176,116.34648
18530355,39.9729,116.34537
18530399,39.97169,116.34506
18530446,39.98931,116.46768
18530489,39.97129,116.3455
18531264,39.92744,116.4661
18531277,39.92659,116.45883
18534340,39.64081,115.58585
18548502,39.97661,116.43218
18548826,39.94558,116.41508
18548920,39.94128,116.47124
18549405,39.89907,116.47045
18550764,39.86943,116.37197
18551098,39.72895,116.32523
18551366,39.98481,116.47629
18551539,39.72807,116.32423
18551622,39.89652,116.40927
18551769,39.94362,116.41743
18551771,39.94532,116.41629
18551986,39.88962,116.52318
18552093,39.89614,116.40802
18552095,39.88828,116.52236
18552544,39.98633,116.47627
18552646,39.8956,116.50558
18553443,39.68565,116.31601
18553647,39.89527,116.40863
18553892,39.89586,116.40969
18553993,39.89724,116.60527
18554263,40.05747,116.41121
18554424,39.85618,116.55519
18554763,39.9691,116.28946
18555413,39.89578,116.46145
18557175,39.92103,116.55208
18560643,39.89206,116.40797
18560761,40.64747,117.26707
18566145,39.63319,115.64542
18569001,39.96428,116.3107
18570838,39.92129,116.51209
18574314,40.0411,116.49122
18577894,39.82154,116.12562
18584968,39.94474,116.41558
18585929,39.87214,116.81482
18587870,39.8939,116.33559
18588516,39.92795,116.43617
18590251,39.81777,116.58835
18590359,39.89142,116.33613
18592730,40.22063,116.23353
18593404,39.9342,116.3983
18593472,39.90536,116.26943
18601537,39.9619,116.48968
18601886,40.00387,116.46598
18601892,40.0025,116.45953
18602398,39.99986,116.41507
18604641,39.87485,116.34737
18605492,39.88728,116.65291
18606482,40.4599,115.774
18609283,39.99478,116.45986
18616500,39.89865,116.42173
18620100,39.99292,116.47782
18620981,39.68782,116.31402
18621027,39.89577,116.47667
18621615,39.68623,116.32416
18621677,39.93368,116.42294
18623530,39.98201,116.24802
18627686,40.02888,116.29633
18627967,39.92165,116.60113
18628498,39.92505,116.39225
18636346,39.9759,116.49171
18639111,39.99746,116.37335
18639515,39.68638,116.31543
18639672,39.96612,116.32193999999998
18640214,39.87383,116.47149
18640574,39.93813,116.40502
18642449,39.87656,116.46264
18642693,39.991,116.4785
18644643,39.89401,116.50408
18645679,40.61697,116.80661
18647840,39.92804,116.51037
18656029,40.01712,116.28294
18656607,40.00538,116.34943
18657150,39.97992,116.25427
18657263,39.9354,116.44943
18657830,39.90513,116.45184
18658648,39.8764,116.35244
18659200,39.93053,116.46883
18659265,39.93514,116.53891000000002
18659597,39.93427,116.43702
18660274,39.99893,116.35485
18664270,40.25804,117.25069
18666116,39.93411,116.49791
18666417,39.95847,116.44098
18674900,39.92956,116.47451
18675267,39.92304,116.34669
18676044,39.9317,116.4162
18677122,39.94454,116.51138
18684527,39.89411,116.46131
18685011,39.96911,116.40328999999998
18691022,39.9189,116.50672
18691525,39.99214,116.33498
18691942,39.89789,116.4299
18694263,39.85634,116.39874
18695868,40.00292,116.47935
18698277,40.02908,116.31911
18699222,40.65913,117.24264
18705857,39.94247,116.37063
18706642,40.27211,116.01764
18707433,39.76335,116.45033
18708633,39.93734,116.45178
18709415,39.97105,116.49082
18709475,39.86101,116.50365
18709622,40.64679,117.2691
18710013,39.93942,116.36518
18710502,39.91411,116.29445
18710816,39.94154,116.36289
18710938,39.94599,116.43189
18711901,39.96757,116.41226
18712542,39.62725,116.32411
18713136,39.8956,116.46567
18713307,40.66685,117.3494
18714165,39.89293,116.47805
18714478,39.93367,116.45493
18721946,39.92992,116.67898999999998
18722062,39.92839,116.67664
18722477,39.873470000000005,116.47648
18723863,39.90025,116.48101
18724004,39.94156,116.38788999999998
18724129,39.93818,116.37873
18724322,39.89564,116.46622
18724503,39.8981,116.45703
18725090,39.92115,116.47991
18725145,40.01305,116.35236
18726568,40.621390000000005,117.26574
18727521,40.64821,117.26907
18727744,39.8972,116.42748
18727955,40.34968,116.54883
18728185,39.86853,116.39324
18729493,39.89427,116.32552
18729691,39.9695,116.38243
18730696,40.04671,116.64114
18731106,40.11209,116.54933
18731311,40.11229,116.54777
18741561,39.91047,116.47747
18741718,39.89676,116.4078
18743022,39.93938,116.3646
18755682,40.04374,116.4082
18757134,39.90251,116.64127
18758981,39.84939,116.41451
18759147,39.93713,116.37613
18759848,39.932590000000005,116.21817
18759895,39.94253,116.36941000000002
18759925,39.94393,116.37115
18760742,40.65374,117.27416
18762459,40.34929,117.14284
18765553,39.89157,116.46062
18765795,40.35116,117.14277
18766186,39.88868,116.39373
18768262,39.9349,116.51797
18769914,39.9397,116.36728
18777131,39.90528,116.35238
18778065,39.89423,116.46632
18778928,40.12537,116.02859
18779373,40.07315,116.4047
18779563,39.89614,116.4585
18779564,40.35181,117.14235
18780211,40.34994,117.14228
18785820,39.96363,116.46408
18787132,39.89785,116.3777
18790019,40.65204,117.27284
18794752,40.07517,116.40599
18795319,40.07507,116.40523
18795569,40.07402,116.40699
18797114,39.86811,116.4549
18799675,39.84798,116.5607
18801308,39.91207,116.41204
18801337,39.87812,116.373
18801952,40.64785,117.27011
18802567,39.91251,116.42187
18803069,40.10654,116.54062
18805197,40.22211,116.21937
18805198,39.95033,116.4501
18807107,39.74325,116.33383
18807988,39.743,116.33446
18812487,40.65674,117.26487
18812621,39.92292,116.52152
18813015,40.01052,116.35241
18814218,39.92,116.3725
18815678,39.93905,116.37688
18816451,39.95646,116.43957
18816611,39.97326,116.33529
18818368,39.89073,116.46544
18822098,39.89237,116.46509
18822820,39.89136,116.46467
18827080,40.3615,116.97131
18827715,39.8617,116.42059
18830398,39.89416,116.448
18830655,39.96621,116.52991000000002
18831511,39.89682,116.48781
18831512,40.00615,116.37314
18831844,39.91676,116.4507
18832203,39.86017,116.50296000000002
18841371,39.91795,116.51243999999998
18842158,39.89096,116.40586
18842653,39.91085,116.41205
18842662,39.92093,116.42149
18842975,40.06282,116.33154
18843939,39.86435,116.38843
18844749,39.89528,116.45192
18847118,39.98347,116.38568
18848787,40.18112,117.26593
18848922,39.91865,116.42867
18848996,39.8945,116.45137
18849538,39.98456,116.38439
18850247,39.94077,116.43289
18851262,39.91796,116.42903
18851804,39.89578,116.48718
18856251,40.51161,115.91464
18857558,39.95865,116.49596
18857566,39.97405,116.49827
18858572,39.94375,116.42975
18858893,40.0319,116.29372
18859897,39.8886,116.36191
18860111,40.01193,116.34141
18860771,39.89437,116.45251
18861678,39.97189,116.41013
18862872,39.84091,116.37114
18868100,39.91666,116.34426
18869393,39.94032,116.73135
18876122,39.92813,116.61313
18876924,39.95797,116.31525
18879759,39.955090000000006,116.31108
18879876,39.88732,116.46429
18879966,39.62274,116.30212
18881165,40.40909,116.48023
18881492,40.41557,116.46797
18884254,39.85713,116.40238
18885334,40.41009,116.47754
18886473,39.79274,116.32685
18888236,39.93425,116.4673
18889413,39.94855,116.72497
18897549,39.906490000000005,116.33673
18898478,40.10058,116.5526
18899576,40.17258,116.30701
18899861,39.837,116.37033
18901158,39.92917,116.50127
18901282,39.89333,116.42419
18901562,39.89925,116.47002
18902053,39.97308,116.50572
18903102,39.90972,116.56004
18904972,40.05679,116.41191
18905505,39.90836,116.55892
18905637,39.90702,116.55898
18905933,39.92318,116.28594
18905975,39.85542,116.40006
18906247,40.38768,116.5193
18907248,40.38925,116.51673
18907472,39.9043,116.57687
18907831,39.8556,116.403
18907998,39.89417,116.5042
18908827,39.91586,116.5107
18909272,40.64757,117.26973
18909454,39.84219,116.32323
18914257,39.91381,116.48773
18917446,39.89175,116.4082
18917691,39.89583,116.41317
18918263,39.85976,116.38814
18920732,40.31313,116.66752
18920902,40.08505,116.54627
18925415,40.38944,116.51662
18925734,40.39009,116.51659
18926040,40.38753,116.51644
18933337,39.93991,116.44182
18933777,40.04537,116.42706
18935020,39.95969,116.32546
18935854,40.65698,117.24594
18935891,40.12475,116.32551
18940035,39.92281,116.32867
18940394,39.89366,116.38562
18951425,40.01205,116.46864
18951627,40.08059,116.4174
18952147,39.90695,116.55857
18952556,39.8924,116.50782
18953150,39.90807,116.55766
18953218,39.90691,116.55763
18953570,39.90764,116.55702
18953825,39.934470000000005,116.67642
18953979,39.8945,116.42736
18954453,39.9572,116.37386
18955645,39.87218,116.45353
18957141,39.93439,116.41225
18961675,39.934940000000005,116.49034
18961893,39.89392,116.4645
18963182,40.03213,116.36724
18963446,40.04599,116.32382
18967937,39.9064,116.44428
18968147,39.90794,116.44501
18968678,39.90686,116.44473
18968704,40.64623,117.26788
18968925,39.90624,116.44443
18968999,39.90703,116.44476
18969618,39.90886,116.46154
18970411,39.9087,116.46387
18970521,39.89294,116.47728
18970584,39.90707,116.46342
18970758,39.90887,116.46275
18970787,39.89211,116.46141
18970932,39.89503,116.45878
18977858,39.91332,116.45253999999998
18978147,40.14545,116.81375
18978309,39.90888,116.46352
18979043,39.90723,116.46191
18979150,39.90824,116.46419
18980993,40.55094,116.80965
18982742,39.95917,116.44332
18983395,39.89883,116.47043
18985163,40.221790000000006,116.16685
18987071,39.89812,116.48625
18987545,40.36008,116.5748
18999814,39.84201,116.39442
19000172,39.92634,116.52201
19002044,39.96734,116.30932
19002441,39.88061,116.46081
19003846,39.93263,116.3082
19018601,40.04726,116.40654
19018964,40.54967,116.81771
19022512,39.95452,116.49547
19023315,40.65668,117.2639
19024024,39.88815,116.45872
19025229,40.02832,116.26886
19025248,39.90324,116.35308
19025271,39.92301,116.26564
19028074,39.99899,116.35305
19030189,40.00775,116.46954
19037277,39.89399,116.46623999999998
19039378,39.89807,116.45502
19040959,39.96006,116.4868
19043442,39.92662,116.39315
19045262,40.01363,116.34328
19046532,39.89333,116.46022
19047056,40.38854,116.83118
19047364,39.93303,116.27698
19048876,39.98262,116.45278
19049109,40.65565,117.26534
19049362,40.65536,117.26464
19056373,40.27222,116.01822
19056514,40.65676,117.26482
19056541,39.96613,116.32694
19056564,40.6552,117.26405
19056701,39.94999,116.35298
19056806,40.45523,116.0061
19056915,39.99343,116.46676
19058406,40.00301,116.35244
19059738,39.92901,116.43566
19060012,39.942440000000005,116.46993
19061362,39.99112,116.33766
19061542,39.9909,116.33634
19061715,39.9596,116.44185
19062133,39.99324,116.33771000000002
19062463,39.99301,116.33711
19062590,39.87595,116.22873
19062601,39.90833,116.55761
19062884,39.90722,116.55893
19062990,39.9069,116.557
19062992,39.89143,116.40282
19063351,39.90832,116.55891
19063458,40.09019,116.2251
19063520,39.90662,116.55846
19063595,39.90792,116.5574
19064473,39.93229,116.41107
19066946,40.21985,116.23203
19067137,39.89408,116.35844
19067832,39.9231,116.51542
19073759,39.97342,116.48979
19073999,39.89384,116.32477
19075513,39.98743,116.46668
19075940,39.96189,116.4499
19076216,39.87381,116.46063
19076387,39.87219,116.45883
19077891,39.9659,116.36739
19078146,39.93795,116.4069
19078344,39.93834,116.44587
19079049,39.84786,116.32726
19079895,39.59782,115.77056
19080388,39.98236,116.30716
19081556,39.98193,116.30861000000002
19081665,39.9802,116.307
19081833,39.98174,116.30799
19082007,39.98244,116.30702
19086556,39.98036,116.30657
19086600,39.98197,116.30846
19086951,39.87383,116.41871
19088088,39.90532,116.61841
19088267,39.88413,116.46317
19088760,39.88611,116.46301
19088895,40.00367,116.46464
19088927,39.88581,116.4616
19089145,39.88571,116.46317
19089155,40.46369,116.60204
19089396,39.88568,116.46306
19089640,39.8839,116.46328
19089716,39.88422,116.46159
19089888,39.88426,116.46304
19090039,39.88579,116.4621
19090096,39.88518,116.46169
19090157,39.90147,116.48865
19090730,40.00491,116.34782
19093323,39.93189,116.42292
19093430,40.64938,117.26973
19093937,39.92324,116.32934
19096261,39.92512,116.32661
19102060,39.95772,116.38082
19102847,39.88968,116.45982
19102871,39.88553,116.46166
19102960,39.88533,116.46336
19103024,39.88579,116.46286
19103103,39.88419,116.46312
19103190,39.88376,116.46301
19103240,39.884170000000005,116.46309
19103303,39.8838,116.46187
19103359,39.88582,116.46338
19103369,40.06655,116.30857
19103424,39.88577,116.4621
19103463,39.88539,116.46166
19103524,39.88421,116.46346
19103570,39.88411,116.46319
19103678,39.88499,116.46569
19103716,39.88527,116.46699
19103764,39.88589,116.46569
19103841,39.88682,116.46641
19103887,39.88595,116.4671
19103930,39.885740000000006,116.46525
19103958,39.88648,116.46548
19104001,39.88536,116.46666
19104055,39.88463,116.4618
19104107,39.88576,116.46679
19104150,39.8868,116.46553
19104202,39.8869,116.46659
19104265,39.88538,116.4666
19104329,39.88671,116.46523
19104417,39.8949,116.50436
19104422,39.88729,116.46522
19104472,39.88562,116.4651
19104503,39.88905,116.40245
19104517,39.88549,116.46216
19104562,39.88542,116.46285
19104630,39.88441,116.4635
19104703,39.88554,116.46345
19104777,39.8846,116.46231
19104781,39.90083,116.48388
19104842,39.88427,116.46143
19104965,39.88535,116.46662
19105544,39.96368,116.46496
19105671,39.89683,116.47927
19106067,39.87917,116.4608
19106128,39.90004,116.48755
19106309,39.90073,116.48326000000002
19106575,39.91691,116.45173
19113527,39.88666,116.33657
19114954,39.80425,116.48824
19116016,39.89303,116.46344
19123021,39.90815,116.5575
19123206,39.9078,116.55868999999998
19123217,40.11803,116.42098
19123651,39.97855,116.31342
19124007,39.92094,116.55418
19124103,39.91983,116.55353
19124107,39.97353,116.34977
19124155,39.97233,116.34923
19124244,39.97232,116.34917
19124296,39.89652,116.49265
19124331,39.92499,116.44925
19124333,39.97331,116.34829
19124407,39.91964,116.554
19124499,39.89809,116.48807
19124524,39.9776,116.31423
19125454,39.90062,116.48528
19125985,39.97878,116.31392
19126360,39.98779,116.42679
19127889,39.8997,116.4848
19137491,39.96969,116.38016
19144014,39.89632,116.44636
19144189,39.96864,116.43515
19144664,39.8086,116.42488
19145280,39.87763,116.4555
19145574,39.87588,116.45574
19145985,39.87291,116.45255
19146172,39.87183,116.45412
19146297,39.87146,116.45382
19146456,39.87221,116.45222
19146676,39.87247,116.45395
19146817,39.87217,116.4524
19149102,40.00183,116.35368
19149201,39.92218,116.61065
19151017,39.89408,116.46386
19151627,39.89453,116.45837
19152168,39.8263,116.30351
19154331,39.94056,116.39787
19154741,39.93779,116.3964
19161966,39.91795,116.45604
19163088,39.99018,116.37787
19163468,39.9809,116.30632
